"uid","浏览量","点赞量","观看作者数","观看作品数","观看作品平均时长","观看配乐数","完整观看数","去过的城市数","观看作品城市数"
26332,9,0,8,9,9.33333333333333,9,7,1,8
26333,2,0,2,2,13.5,2,1,1,2
26334,12,0,12,12,12.25,12,6,1,12
26335,16,0,16,16,12.1875,16,5,2,14
26336,1,0,1,1,39,1,1,1,1
26337,45,0,45,45,14.2666666666667,38,19,1,41
26338,5,0,5,5,8,5,3,1,5
26339,15,0,15,15,9.46666666666667,15,3,1,6
26341,2,0,2,2,14,2,1,1,2
26342,2,0,2,2,7,2,1,1,2
26343,6,0,6,6,10.5,6,3,1,6
26344,31,7,31,31,11.5806451612903,28,21,1,29
26345,38,0,38,38,10.3947368421053,38,14,1,31
26347,2,0,2,2,7,2,1,1,2
26348,32,0,32,32,11.15625,30,16,1,29
26349,6,0,6,6,12.6666666666667,6,4,1,6
26350,9,0,9,9,11.7777777777778,9,4,1,9
26352,3,0,3,3,8,3,1,1,3
26353,1,0,1,1,9,1,0,1,1
26354,19,0,19,19,11.7368421052632,18,13,1,18
26355,9,0,9,9,10.4444444444444,9,5,1,9
26356,17,0,17,17,12.8823529411765,16,12,1,15
26357,14,0,13,14,9.85714285714286,14,7,2,11
26358,3,0,3,3,13,3,1,1,3
26359,5,0,5,5,13.4,5,3,1,5
26360,14,1,14,14,11.4285714285714,14,1,1,12
26361,1,0,1,1,10,1,0,1,1
26362,1,0,1,1,10,1,1,1,1
26364,25,0,25,25,10.32,25,8,1,24
26365,24,0,24,24,10.625,23,5,1,21
26366,6,2,6,6,8.5,4,4,1,6
26367,13,0,12,13,10.5384615384615,13,4,1,10
26368,7,0,7,7,16.5714285714286,7,4,1,7
26369,32,2,31,32,11.875,30,19,1,30
26370,60,0,59,60,11.8333333333333,57,17,1,43
26371,8,0,8,8,9.875,7,5,1,7
26372,32,0,32,32,13.34375,30,17,3,27
26373,16,0,15,16,9.375,15,7,1,11
26374,1,0,1,1,9,1,1,1,1
26375,13,0,13,13,9.53846153846154,11,5,1,12
26376,10,0,10,10,9.2,9,7,1,10
26378,8,0,8,8,15.25,8,7,1,8
26380,45,0,41,45,8.6,43,24,2,36
26381,5,0,5,5,11.6,5,3,1,5
26382,5,0,5,5,11.8,5,2,1,4
26383,19,0,19,19,10.3157894736842,19,11,1,11
26384,26,0,26,26,11.3846153846154,24,10,1,19
26385,18,2,18,18,10,18,9,1,17
26386,68,0,65,68,10.9558823529412,57,39,1,51
26387,4,0,4,4,9.25,4,4,1,4
26388,10,0,10,10,12.7,10,6,1,10
26389,18,0,18,18,11.7222222222222,18,11,1,14
26390,1,0,1,1,10,1,0,1,1
26391,28,0,28,28,10.0714285714286,27,4,1,26
26392,21,0,21,21,12.3333333333333,21,5,3,20
26393,17,0,17,17,11.8823529411765,17,6,1,16
26395,3,0,3,3,12.6666666666667,3,0,1,3
26396,25,0,24,25,9.72,24,13,1,19
26397,17,1,16,17,11.9411764705882,17,7,1,14
26399,53,1,51,53,12.3962264150943,46,23,1,45
26400,51,1,50,51,9.82352941176471,47,25,3,42
26401,9,0,9,9,17,9,5,1,9
26402,56,0,56,56,12.1071428571429,46,22,2,39
26403,33,0,32,33,10.4242424242424,31,23,1,31
26404,1,0,1,1,10,1,1,1,1
26406,9,0,9,9,10.3333333333333,9,9,1,9
26407,22,0,21,22,11.8636363636364,21,8,1,18
26408,38,1,37,38,12.1315789473684,35,16,1,26
26409,8,0,8,8,8.375,8,5,1,8
26410,66,0,66,66,11.3939393939394,61,37,1,48
26411,2,0,2,2,9.5,2,2,1,2
26412,1,0,1,1,21,1,0,1,1
26413,37,0,34,37,10.8918918918919,33,24,1,17
26414,7,0,7,7,11,7,4,2,7
26415,57,0,55,57,11.2982456140351,51,30,2,36
26416,8,0,8,8,9.5,8,4,1,7
26417,8,0,8,8,14.375,6,3,1,8
26418,2,0,2,2,25,2,1,1,2
26419,3,0,3,3,11.3333333333333,3,0,1,3
26420,2,0,2,2,9,2,0,1,2
26421,9,0,9,9,10.3333333333333,9,4,1,9
26422,1,0,1,1,8,1,1,1,1
26423,1,0,1,1,29,1,1,1,1
26424,18,0,18,18,9.72222222222222,16,12,1,18
26425,7,0,6,7,9.28571428571429,7,3,2,6
26426,42,0,42,42,11.4047619047619,36,11,3,33
26427,43,0,41,43,10.9767441860465,42,25,1,38
26428,29,0,29,29,10.6896551724138,24,18,1,24
26429,2,0,2,2,9,2,0,1,2
26430,6,0,6,6,8.66666666666667,6,3,1,6
26432,2,0,2,2,9.5,2,0,1,2
26433,1,0,1,1,10,1,0,1,1
26434,6,0,6,6,10.8333333333333,6,5,1,6
26435,18,4,18,18,11.5555555555556,18,14,1,18
26436,19,0,19,19,10.5789473684211,18,12,1,19
26437,40,0,40,40,10.65,36,19,1,35
26438,3,0,3,3,12.6666666666667,3,1,1,3
26439,1,0,1,1,9,1,1,1,1
26440,6,0,6,6,14,6,4,1,5
26441,1,0,1,1,9,1,1,1,1
26443,10,0,10,10,10,10,3,1,10
26444,8,0,8,8,11.75,7,5,1,8
26445,2,0,2,2,9,2,0,1,2
26446,14,2,14,14,10.5714285714286,12,4,1,12
26447,4,0,4,4,10.25,4,0,1,4
26448,7,0,7,7,12.5714285714286,7,4,1,7
26449,9,0,9,9,12.6666666666667,8,3,1,8
26451,6,0,6,6,10,6,6,1,6
26452,3,0,3,3,8,3,0,1,3
26454,1,0,1,1,9,1,0,1,1
26455,10,0,9,10,11.4,9,3,1,9
26456,6,0,6,6,10,6,5,1,6
26457,1,0,1,1,21,1,0,1,1
26458,7,0,7,7,8.85714285714286,7,6,3,7
26459,9,0,9,9,11.5555555555556,8,3,1,9
26460,29,2,29,29,10.1724137931034,26,19,1,28
26461,15,0,15,15,9.8,14,6,5,15
26462,12,0,11,12,15.3333333333333,11,6,1,9
26464,12,0,12,12,11.6666666666667,12,7,1,11
26465,12,2,11,12,10.25,12,8,1,10
26466,55,0,54,55,10.2545454545455,47,20,1,44
26467,35,1,35,35,9.17142857142857,34,17,1,27
26469,11,0,11,11,14.8181818181818,11,8,1,11
26470,26,0,26,26,11.2692307692308,25,15,1,22
26471,1,0,1,1,20,1,1,1,1
26474,93,0,93,93,11.494623655914,79,36,2,71
26475,4,0,4,4,8.25,4,1,1,4
26478,12,0,12,12,12.25,10,3,1,10
26479,93,0,91,93,10.7204301075269,74,60,1,61
26481,1,0,1,1,10,1,0,1,1
26482,5,0,5,5,11,5,2,1,5
26483,1,0,1,1,11,1,1,1,1
26484,37,8,37,37,10.4864864864865,37,14,1,34
26485,1,0,1,1,10,1,1,1,1
26486,9,0,9,9,9.44444444444444,9,7,1,7
26487,1,0,1,1,9,1,0,1,1
26488,26,0,26,26,11.1538461538462,23,15,1,21
26489,2,0,2,2,15.5,2,2,1,2
26490,14,0,13,14,10.5,14,6,1,12
26492,53,0,53,53,12.7358490566038,48,29,4,44
26493,13,0,13,13,11.7692307692308,13,6,1,12
26494,4,0,4,4,8.5,4,1,1,4
26495,28,0,28,28,13.8571428571429,25,25,1,26
26496,1,0,1,1,9,1,1,1,1
26497,50,0,48,50,11.26,44,16,1,35
26499,10,0,10,10,9.8,9,2,1,9
26503,154,0,145,154,10.9935064935065,121,104,1,99
26504,5,0,5,5,9.6,5,3,1,5
26505,5,0,5,5,13,5,4,2,5
26506,2,0,2,2,13.5,2,1,1,2
26507,9,0,9,9,10.2222222222222,9,3,2,8
26508,12,0,12,12,9.83333333333333,12,7,1,12
26509,63,0,61,63,11.5873015873016,49,49,1,57
26510,28,0,28,28,10.0714285714286,26,9,1,23
26511,20,0,18,20,11,16,7,1,12
26512,1,0,1,1,10,1,1,1,1
26513,2,0,2,2,8.5,2,1,1,2
26516,5,0,5,5,13.6,5,4,1,5
26518,7,0,7,7,9.42857142857143,7,5,1,7
26519,47,0,46,47,12.4468085106383,41,30,1,42
26521,8,0,8,8,12.375,8,4,1,8
26522,1,0,1,1,10,1,1,1,1
26523,49,0,49,49,12.0816326530612,44,14,1,41
26524,3,0,3,3,9.66666666666667,3,2,1,3
26525,70,0,67,70,12.7571428571429,65,10,1,45
26527,3,0,3,3,19.6666666666667,3,0,1,3
26529,9,0,9,9,8.77777777777778,8,5,1,7
26530,2,0,2,2,14,2,1,1,2
26531,7,0,7,7,11.8571428571429,7,0,1,7
26532,1,0,1,1,18,1,0,1,1
26533,4,0,4,4,10,4,1,1,4
26534,4,0,4,4,9.5,4,2,1,3
26536,37,0,36,37,11.5135135135135,33,20,1,33
26538,5,0,5,5,9.4,4,2,1,5
26539,42,0,42,42,11.1666666666667,40,23,1,34
26540,6,0,6,6,7.83333333333333,6,1,1,6
26541,11,1,11,11,10.0909090909091,11,2,1,11
26542,23,0,23,23,12.6521739130435,23,10,1,22
26543,16,0,16,16,8.6875,16,4,1,14
26544,27,1,27,27,13.1851851851852,25,11,1,22
26545,8,0,8,8,10.5,8,6,1,7
26546,8,0,8,8,10.625,8,4,1,6
26547,21,0,21,21,10.4761904761905,20,6,1,20
26548,3,0,3,3,8,3,1,1,3
26549,19,0,19,19,12,19,6,1,19
26550,6,0,6,6,15,6,4,1,6
26551,4,0,4,4,17.25,4,2,2,4
26552,30,0,30,30,9.33333333333333,29,14,1,26
26553,15,11,15,15,8.73333333333333,14,6,2,12
26554,6,0,6,6,11.6666666666667,6,1,2,6
26555,27,2,26,27,9.59259259259259,26,14,2,22
26557,62,0,60,62,10.3548387096774,46,39,1,50
26558,17,0,16,17,11.2352941176471,16,7,1,16
26560,2,0,2,2,9.5,2,2,1,2
26561,4,0,4,4,15,4,3,1,4
26562,12,0,11,12,8.33333333333333,12,7,2,11
26563,5,0,5,5,13.8,5,2,1,5
26564,122,3,114,122,11.7786885245902,101,45,1,69
26565,1,0,1,1,9,1,0,1,1
26566,4,0,4,4,11,4,3,1,4
26567,2,0,2,2,9.5,2,2,1,2
26569,2,0,2,2,8,2,2,1,2
26570,5,0,5,5,11.2,5,4,1,5
26571,1,0,1,1,10,1,1,1,1
26572,2,0,2,2,10,2,2,1,2
26573,13,0,13,13,11.7692307692308,13,13,1,11
26574,8,0,8,8,10.875,8,6,1,6
26575,27,0,27,27,12.9259259259259,26,16,1,24
26576,26,0,26,26,13.0384615384615,25,17,1,23
26577,55,0,54,55,10.0363636363636,52,20,1,39
26579,24,0,23,24,10.0416666666667,23,16,1,21
26581,10,0,10,10,10.3,10,4,1,10
26582,2,0,2,2,9.5,2,1,1,2
26583,37,0,37,37,12.6216216216216,35,12,1,34
26584,10,0,10,10,9.8,10,3,1,10
26585,18,0,17,18,10.4444444444444,18,8,1,16
26586,88,0,85,88,10.9204545454545,78,32,1,50
26587,3,0,3,3,11.6666666666667,3,1,1,3
26588,2,0,2,2,20,2,0,1,2
26589,4,0,4,4,6.75,4,4,1,4
26592,1,0,1,1,9,1,1,1,1
26593,24,0,24,24,10.25,21,8,1,20
26594,2,0,2,2,9.5,2,1,1,2
26595,16,0,16,16,10.4375,14,4,1,15
26596,3,0,3,3,8.66666666666667,3,1,1,3
26597,11,0,11,11,10.1818181818182,11,9,1,11
26598,7,0,7,7,8.85714285714286,7,3,1,7
26599,28,0,28,28,12.2142857142857,26,3,1,26
26600,15,0,15,15,11,15,12,1,14
26602,1,0,1,1,7,1,1,1,1
26604,8,0,8,8,11.625,7,3,1,8
26606,20,0,20,20,9.5,19,11,1,18
26607,3,0,3,3,14,3,0,1,3
26610,23,0,23,23,12.2173913043478,23,9,1,21
26613,2,0,2,2,12.5,2,1,1,2
26614,2,0,2,2,10,2,1,1,2
26615,6,0,6,6,16,6,4,1,6
26616,7,0,7,7,10.5714285714286,7,3,1,6
26617,27,0,27,27,10.8518518518519,27,17,1,20
26618,1,0,1,1,10,1,1,1,1
26619,15,0,15,15,10.8,13,10,1,14
26620,5,0,5,5,12.6,4,2,1,5
26621,24,0,24,24,12.25,24,13,1,22
26622,35,0,35,35,10.9714285714286,32,11,1,28
26623,13,0,13,13,11.6923076923077,13,9,2,11
26624,7,0,6,7,12.8571428571429,6,0,3,6
26625,1,0,1,1,3,1,1,1,1
26626,18,0,18,18,10.9444444444444,17,11,1,16
26627,5,0,5,5,17.6,5,4,1,5
26628,5,0,5,5,12.8,5,2,1,5
26629,17,0,16,17,11,17,6,1,15
26630,14,0,14,14,9,14,7,1,13
26631,6,0,6,6,11.1666666666667,6,4,1,5
26632,6,0,6,6,9.83333333333333,6,2,1,6
26633,5,0,5,5,8.6,5,5,1,5
26634,3,0,3,3,7.66666666666667,3,0,1,3
26635,10,0,10,10,9.3,10,3,1,9
26637,1,0,1,1,7,1,0,1,1
26639,2,0,2,2,19,2,1,1,2
26641,10,0,10,10,9.5,10,5,1,10
26642,2,0,2,2,17.5,2,1,1,2
26643,6,0,6,6,14.5,6,4,1,6
26644,13,0,13,13,12.6153846153846,13,7,1,13
26645,18,0,18,18,13.7777777777778,16,10,1,18
26646,2,0,2,2,7,2,1,1,2
26647,7,0,7,7,11.8571428571429,7,1,1,7
26648,1,0,1,1,42,1,0,1,1
26649,19,0,19,19,9.31578947368421,15,12,1,18
26650,1,0,1,1,10,1,1,1,1
26651,2,0,2,2,10,2,2,1,2
26653,2,0,2,2,9,2,1,1,2
26654,2,0,2,2,7,2,2,1,2
26655,3,0,3,3,10.3333333333333,3,3,1,3
26656,5,0,5,5,12.4,5,0,1,1
26657,2,0,2,2,13.5,2,2,1,2
26658,4,0,4,4,11,4,1,1,4
26659,3,0,3,3,13.6666666666667,3,0,1,3
26660,31,0,31,31,10.5483870967742,30,13,1,29
26661,4,0,4,4,14.75,4,2,1,4
26663,30,0,29,30,9.63333333333333,30,10,3,27
26664,39,0,39,39,13.3076923076923,35,18,2,33
26667,1,0,1,1,10,1,0,1,1
26668,9,0,9,9,12.6666666666667,7,1,1,8
26669,11,0,11,11,9.63636363636364,11,0,2,3
26670,17,0,17,17,9.82352941176471,17,10,1,15
26671,46,2,46,46,10.6739130434783,41,22,1,39
26672,3,0,3,3,10,3,1,1,3
26673,47,0,45,47,12.1702127659574,44,34,1,31
26674,11,0,11,11,10.0909090909091,11,3,1,11
26675,5,0,5,5,8.8,5,4,1,5
26676,18,0,18,18,11.6666666666667,18,14,1,17
26677,4,0,4,4,10,4,1,1,4
26680,5,0,5,5,15.8,5,3,1,5
26681,14,0,14,14,9.64285714285714,14,10,1,12
26682,13,0,13,13,9.92307692307692,13,9,1,13
26683,1,0,1,1,10,1,0,1,1
26684,9,0,9,9,10.7777777777778,9,9,1,9
26685,1,0,1,1,9,1,0,1,1
26686,1,1,1,1,9,1,1,1,1
26687,8,0,8,8,13.375,8,3,1,6
26689,4,0,4,4,7.75,4,2,1,4
26690,23,0,23,23,10.2173913043478,23,11,1,23
26691,8,0,8,8,16.375,8,5,1,8
26692,1,0,1,1,10,1,1,1,1
26693,29,0,29,29,11.3103448275862,27,7,1,20
26694,1,0,1,1,10,1,0,1,1
26695,9,0,9,9,16,9,1,1,9
26697,4,0,4,4,8,4,0,1,4
26698,87,0,86,87,12.3448275862069,63,46,3,59
26699,4,0,4,4,17.25,4,0,1,3
26700,15,0,15,15,12,15,2,1,14
26701,31,0,31,31,11.9032258064516,28,4,5,26
26703,10,0,10,10,7.9,10,6,1,10
26704,31,0,25,31,13.6451612903226,27,9,1,14
26706,30,0,30,30,11.4333333333333,28,15,1,25
26707,1,0,1,1,7,1,1,1,1
26708,5,0,5,5,9.6,5,0,1,1
26709,12,0,11,12,10,12,7,1,11
26711,8,0,8,8,8.875,8,7,2,8
26712,6,0,6,6,8.5,6,4,1,6
26713,47,1,45,47,11.6170212765957,40,9,1,24
26714,16,0,16,16,8.125,16,7,1,16
26715,20,0,20,20,10.4,20,8,1,17
26716,10,0,10,10,13.9,10,3,1,10
26717,16,0,16,16,9.3125,16,8,1,15
26718,11,0,11,11,10.6363636363636,11,5,1,11
26719,6,0,6,6,15.3333333333333,6,4,2,6
26720,8,0,7,8,7.75,7,5,1,6
26721,9,0,9,9,13.4444444444444,9,7,1,7
26722,28,0,28,28,10.6071428571429,26,22,2,26
26723,5,0,5,5,8.8,5,2,1,5
26724,15,0,15,15,12.8666666666667,15,10,1,15
26726,1,0,1,1,5,1,1,1,1
26727,2,0,2,2,9.5,2,2,1,2
26728,4,0,4,4,12,4,1,1,4
26729,114,0,112,114,10.780701754386,100,68,1,72
26730,4,0,4,4,11.25,4,1,1,4
26732,11,0,11,11,8.45454545454546,10,5,1,10
26733,6,0,6,6,10.3333333333333,6,2,1,6
26734,4,0,4,4,14,4,2,1,4
26735,19,0,19,19,11,18,13,1,16
26736,23,0,23,23,11.695652173913,20,21,1,21
26738,25,0,24,25,10.36,23,17,1,19
26739,17,0,16,17,14.1764705882353,15,13,1,15
26740,113,0,112,113,12.3362831858407,96,26,1,79
26741,9,0,9,9,9.66666666666667,9,7,1,9
26742,8,0,8,8,13.875,7,4,1,8
26743,3,0,3,3,11.3333333333333,3,3,1,3
26744,2,0,2,2,13.5,2,0,1,2
26745,2,0,2,2,11.5,2,1,1,2
26746,3,0,3,3,17.6666666666667,3,0,1,3
26748,17,0,17,17,11.0588235294118,15,9,3,17
26749,2,0,2,2,9.5,2,1,1,1
26751,12,0,12,12,10,12,10,1,11
26752,7,0,7,7,8.85714285714286,7,3,1,7
26753,26,0,25,26,13.0384615384615,24,2,1,23
26754,17,0,17,17,11.8823529411765,15,11,1,15
26755,12,0,12,12,8.83333333333333,11,9,1,12
26756,14,0,14,14,12.3571428571429,14,5,1,12
26757,4,0,4,4,10.75,4,3,1,4
26758,5,0,5,5,9.6,5,0,1,5
26759,5,0,4,5,11.4,4,1,1,3
26761,2,0,2,2,5.5,2,1,1,2
26762,4,0,4,4,14.25,4,3,1,4
26763,8,0,8,8,16.75,8,7,2,8
26764,2,0,2,2,24.5,2,2,1,2
26765,5,0,5,5,9.4,4,3,1,5
26766,1,0,1,1,10,1,0,1,1
26767,7,0,7,7,9.57142857142857,7,3,1,7
26769,56,1,56,56,13.4642857142857,40,22,2,43
26771,7,0,7,7,8.85714285714286,6,6,1,6
26772,5,0,5,5,21.4,5,5,1,4
26773,3,0,3,3,14,3,2,1,3
26774,7,0,7,7,9.14285714285714,7,6,1,7
26776,6,0,6,6,9.16666666666667,6,3,3,6
26777,2,0,2,2,13,2,1,1,2
26779,9,0,9,9,12.4444444444444,8,5,1,9
26780,12,2,12,12,12.6666666666667,11,8,1,11
26781,4,0,4,4,17,4,1,1,4
26783,1,0,1,1,10,1,1,1,1
26784,10,0,10,10,11.7,9,5,1,6
26785,9,0,9,9,17.7777777777778,9,7,2,9
26786,2,0,2,2,13,2,1,1,2
26787,3,0,3,3,17.6666666666667,3,0,1,3
26788,9,0,9,9,9.22222222222222,9,6,1,7
26789,5,0,5,5,9.6,5,3,1,5
26790,30,0,26,30,10.5666666666667,24,13,1,24
26791,10,0,10,10,8.8,10,8,1,10
26793,2,0,2,2,25.5,2,2,1,1
26794,12,0,12,12,9.5,12,11,1,12
26795,20,2,20,20,12.45,18,11,1,19
26796,36,0,35,36,10.7777777777778,36,28,2,33
26797,2,0,2,2,13.5,2,2,1,2
26799,18,0,18,18,12.1666666666667,16,14,1,16
26800,19,0,19,19,10,19,3,1,16
26801,9,0,9,9,12.4444444444444,9,7,1,8
26802,1,0,1,1,10,1,0,1,1
26803,28,0,28,28,12.8928571428571,27,12,2,24
26804,11,0,11,11,9.18181818181818,11,4,2,10
26805,13,0,13,13,9.15384615384615,13,3,1,12
26806,37,0,37,37,8.81081081081081,36,15,1,28
26807,31,0,31,31,11.258064516129,28,18,1,28
26808,12,0,12,12,11.6666666666667,11,3,1,11
26809,6,0,6,6,9.66666666666667,6,4,2,5
26810,4,0,4,4,8.5,4,3,1,4
26811,1,0,1,1,9,1,1,1,1
26812,6,0,6,6,12.8333333333333,5,1,1,6
26813,6,0,6,6,11.8333333333333,6,2,2,6
26814,11,0,11,11,13.2727272727273,11,8,1,11
26816,2,0,2,2,8.5,2,1,1,2
26817,9,0,9,9,10.7777777777778,9,5,1,7
26818,4,0,4,4,9,4,3,1,4
26819,29,0,28,29,11.4827586206897,28,16,1,26
26820,12,0,12,12,9.91666666666667,9,5,1,9
26821,5,0,5,5,9.2,5,3,2,5
26822,4,0,4,4,16.75,4,3,1,4
26823,7,0,6,7,12.1428571428571,7,5,1,6
26824,2,0,2,2,15.5,2,0,1,2
26825,12,0,12,12,10.8333333333333,12,4,2,12
26826,3,0,3,3,6,3,0,1,3
26827,18,0,16,18,9.22222222222222,18,6,1,16
26828,8,2,7,8,9.5,8,3,1,6
26830,11,2,11,11,9.18181818181818,10,8,1,10
26831,12,0,12,12,8.16666666666667,12,10,1,12
26833,3,0,3,3,12,3,2,1,3
26835,21,0,21,21,9.09523809523809,20,14,1,19
26836,33,2,33,33,12.5757575757576,25,17,1,29
26837,11,0,11,11,9.45454545454546,11,5,1,11
26838,14,1,14,14,11.0714285714286,14,12,1,14
26839,1,0,1,1,9,1,0,1,1
26840,9,0,9,9,10.1111111111111,9,5,1,8
26843,21,0,21,21,12.3333333333333,19,12,1,19
26845,46,0,45,46,11.6739130434783,41,20,1,16
26846,3,0,3,3,18.6666666666667,3,2,1,3
26847,57,0,56,57,10.6315789473684,53,17,1,45
26848,1,0,1,1,10,1,1,1,1
26849,1,0,1,1,9,1,0,1,1
26850,31,0,31,31,9.83870967741935,30,18,1,30
26852,1,0,1,1,21,1,1,1,1
26853,9,0,9,9,19.1111111111111,9,0,1,8
26854,15,0,15,15,12.9333333333333,15,12,1,12
26855,21,0,21,21,11,20,18,1,20
26856,2,0,2,2,8.5,2,1,1,2
26857,14,0,14,14,13.4285714285714,13,3,1,14
26858,8,0,8,8,10.25,8,4,1,8
26859,3,0,3,3,13.3333333333333,3,0,1,1
26860,8,0,8,8,9.375,8,3,1,8
26861,2,0,2,2,8.5,2,1,1,2
26862,1,0,1,1,9,1,1,1,1
26863,25,0,25,25,11.2,24,16,1,24
26864,33,0,33,33,11.4848484848485,30,13,1,29
26865,1,0,1,1,6,1,0,1,1
26866,114,0,106,114,10.140350877193,97,47,3,75
26867,2,0,2,2,11.5,2,1,1,2
26868,13,0,13,13,10.8461538461538,13,13,2,11
26869,12,0,12,12,9.66666666666667,11,11,1,12
26870,18,0,17,18,8.5,18,9,2,15
26871,2,0,2,2,9.5,2,1,1,2
26872,8,0,8,8,10.75,8,6,1,8
26873,6,0,6,6,11.8333333333333,6,1,1,6
26874,3,0,3,3,22,3,1,3,3
26875,4,0,4,4,9.25,4,4,1,4
26876,8,1,8,8,15.25,8,3,1,7
26878,2,0,2,2,7.5,2,0,1,1
26879,4,0,4,4,21.75,4,2,1,4
26880,8,0,8,8,10,8,1,1,4
26881,2,0,2,2,15.5,2,1,1,2
26882,1,0,1,1,7,1,0,1,1
26883,35,0,35,35,10.6285714285714,34,18,1,30
26884,2,0,2,2,8,2,1,1,2
26885,17,0,17,17,12.5882352941176,16,7,1,16
26886,8,0,8,8,11.75,8,2,1,7
26888,77,1,69,77,11.1688311688312,73,37,1,52
26889,20,2,20,20,8.85,19,14,1,16
26890,1,0,1,1,18,1,0,1,1
26891,33,0,33,33,10.030303030303,33,19,1,26
26893,17,0,17,17,12.9411764705882,16,13,1,15
26895,9,0,9,9,13.4444444444444,9,4,1,9
26896,1,0,1,1,9,1,0,1,1
26897,1,0,1,1,9,1,1,1,1
26899,3,0,3,3,9.66666666666667,3,0,1,3
26900,18,0,18,18,9.94444444444444,17,15,1,17
26901,43,0,43,43,10.0232558139535,39,27,1,31
26904,8,0,8,8,9.25,7,1,1,6
26905,14,0,13,14,11.5714285714286,14,12,1,13
26906,1,0,1,1,7,1,1,1,1
26907,3,0,3,3,12.6666666666667,3,0,1,3
26908,8,0,8,8,11.125,8,3,1,7
26909,10,0,10,10,9.7,10,6,1,10
26910,1,0,1,1,7,1,0,1,1
26911,17,0,17,17,11.9411764705882,17,12,1,16
26912,7,0,7,7,9.42857142857143,7,3,1,7
26913,17,0,17,17,10.0588235294118,16,7,1,17
26914,2,0,2,2,20,2,2,1,2
26915,34,0,33,34,12,28,4,1,30
26917,9,0,9,9,11.2222222222222,8,6,1,8
26918,36,6,35,36,10.1111111111111,32,27,2,33
26919,16,0,16,16,10.3125,13,2,1,11
26920,36,0,34,36,8.80555555555556,35,26,5,29
26921,2,0,2,2,8.5,2,1,1,1
26922,11,0,11,11,13.4545454545455,11,8,1,10
26923,17,0,17,17,13.8235294117647,16,13,1,16
26924,11,0,11,11,12.4545454545455,11,5,1,11
26925,13,0,13,13,13.3076923076923,12,7,1,10
26926,6,0,6,6,7.66666666666667,6,3,1,6
26927,10,0,8,10,12.8,10,5,1,7
26928,5,0,5,5,17.6,5,2,1,5
26929,17,0,17,17,13.1176470588235,16,12,2,13
26930,46,0,46,46,14.2608695652174,39,32,1,36
26931,1,0,1,1,9,1,1,1,1
26932,6,0,6,6,8.66666666666667,6,3,1,6
26933,28,0,28,28,12.2857142857143,28,5,1,26
26934,8,0,8,8,14.125,8,4,1,6
26935,11,0,11,11,10.4545454545455,11,10,1,11
26938,1,0,1,1,23,1,0,1,1
26939,15,0,15,15,11.6,14,6,1,14
26940,9,2,9,9,9,9,6,1,8
26941,24,0,20,24,11.7916666666667,24,9,1,17
26942,66,0,66,66,11.0151515151515,55,29,1,50
26943,1,0,1,1,10,1,1,1,1
26944,3,0,3,3,15.3333333333333,3,1,1,2
26945,1,0,1,1,9,1,1,1,1
26946,13,0,13,13,8.46153846153846,13,3,1,11
26947,5,0,5,5,11,5,5,1,5
26948,19,0,19,19,9.1578947368421,18,11,1,18
26949,38,0,37,38,12.2368421052632,32,30,2,31
26950,37,0,34,37,8.64864864864865,34,30,1,28
26951,10,0,10,10,10,10,8,1,10
26952,5,0,5,5,12.2,5,1,1,5
26954,12,0,11,12,10.5833333333333,11,9,1,10
26955,14,0,13,14,10,14,5,1,12
26956,40,0,39,40,12.3,37,23,1,33
26957,57,7,56,57,10.9122807017544,48,33,1,44
26958,1,0,1,1,10,1,1,1,1
26959,11,0,11,11,14.1818181818182,11,7,1,11
26960,4,1,4,4,9.5,4,3,1,4
26961,1,0,1,1,7,1,1,1,1
26962,44,0,44,44,11.25,41,8,1,36
26964,2,0,2,2,23.5,2,2,1,2
26965,10,0,10,10,12.9,10,5,1,10
26967,1,0,1,1,11,1,0,1,1
26968,8,0,7,8,9.5,8,4,1,7
26969,7,0,7,7,17.7142857142857,6,1,1,6
26970,8,0,8,8,10.875,7,5,1,8
26972,10,0,10,10,10,10,1,1,10
26973,45,0,45,45,11.6222222222222,42,39,1,34
26974,31,3,30,31,12.6451612903226,31,7,1,26
26976,20,0,20,20,12,14,13,1,19
26978,12,0,12,12,9.41666666666667,12,0,2,9
26979,15,0,15,15,12.7333333333333,14,11,1,14
26980,1,0,1,1,9,1,1,1,1
26981,1,0,1,1,23,1,1,1,1
26982,16,0,16,16,10.6875,15,8,1,14
26983,2,0,1,2,13,2,2,1,1
26984,46,0,45,46,10.4130434782609,43,3,2,40
26986,12,0,11,12,17.0833333333333,10,4,1,11
26987,22,0,21,22,10.7727272727273,22,13,1,18
26988,48,0,45,48,12.1666666666667,46,32,2,33
26990,9,0,9,9,9.22222222222222,9,5,4,9
26991,5,0,5,5,9,4,3,1,5
26992,11,0,10,11,9.72727272727273,9,5,1,10
26993,9,0,8,9,12.1111111111111,9,6,1,7
26994,1,0,1,1,10,1,0,1,1
26995,24,0,24,24,11.0416666666667,21,9,1,22
26996,21,0,20,21,12.1904761904762,20,8,1,19
26998,15,0,15,15,10,15,8,1,15
26999,46,0,44,46,11.3695652173913,40,33,1,40
27000,20,0,19,20,11.8,19,8,1,17
27001,34,0,33,34,10.9411764705882,29,18,2,31
27002,1,0,1,1,7,1,0,1,1
27003,41,0,40,41,10.8536585365854,40,19,1,36
